Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company,Year,Month,CTR
553572,Men 45-60,Increase Sales,45 Days,Facebook,0.06,10854.03,3.99,Miami,Spanish,28680,86471,3,Home,2022-02-18,Furnish Fine,2022,2,33.16718899978027
623048,Men 18-24,Brand Awareness,15 Days,Facebook,0.01,816.57,5.31,New York,French,2544,9054,2,Food,2022-12-06,Gastronomy Guild,2022,12,28.098078197481772
645459,Men 25-34,Brand Awareness,45 Days,Instagram,0.02,8228.97,2.73,Los Angeles,French,21542,65327,6,Health,2022-10-07,Pulse Point,2022,10,32.975645598297795
558866,All Ages,Brand Awareness,60 Days,Pinterest,0.09,13769.69,0.0554116517377311,Los Angeles,English,21250,70176,1,Technology,2022-10-23,NexGen Nerds,2022,10,30.281007751937985
825886,Men 18-24,Market Expansion,45 Days,Twitter,0.03,9139.44,5.19,New York,English,24001,72613,10,Health,2022-01-27,Vigor Valley,2022,1,33.05331001335849
685244,Men 45-60,Market Expansion,15 Days,Twitter,0.14,2920.97,3.16,Miami,French,7173,22767,7,Technology,2022-12-13,Innovate Infinity,2022,12,31.50612728949796
506890,Women 35-44,Increase Sales,45 Days,Twitter,0.13,9194.59,7.92,Los Angeles,French,24155,73069,2,Home,2022-01-20,Space Spruce,2022,1,33.05779468721345
126208,Women 18-24,Market Expansion,45 Days,Twitter,0.1,10346.8,2.44,Las Vegas,Spanish,27295,82369,6,Home,2022-04-26,Cozy Corners,2022,4,33.137466765409314
107940,Women 35-44,Product Launch,60 Days,Pinterest,0.15,13269.46,0.2395213333179348,New York,Spanish,20578,67986,1,Technology,2022-12-31,Cyber Circuit,2022,12,30.267996352190156
142290,All Ages,Market Expansion,30 Days,Pinterest,0.1,7642.19,0.5130046467331888,Los Angeles,English,11706,39098,1,Fashion,2022-08-20,Runway Rebels,2022,8,29.940150391324366
556021,Men 35-44,Increase Sales,30 Days,Facebook,0.07,4987.9,5.36,Los Angeles,French,12737,39247,10,Food,2022-03-28,Epicurean Edge,2022,3,32.45343593140877
977036,Women 35-44,Brand Awareness,45 Days,Pinterest,0.13,10975.62,1.2262062287768905,Miami,French,17035,56449,1,Technology,2022-07-26,Pixel Pioneers,2022,7,30.17768250987617
604679,Women 25-34,Market Expansion,45 Days,Instagram,0.07,8108.12,5.29,New York,French,21210,64346,3,Technology,2022-11-21,Silicon Saga,2022,11,32.96242190656762
778776,All Ages,Increase Sales,30 Days,Pinterest,0.08,6168.64,0.7435886168676187,Los Angeles,English,9370,31491,1,Food,2022-06-09,Feast Flavors,2022,6,29.75453304118637
693112,All Ages,Increase Sales,60 Days,Twitter,0.01,12627.52,1.11,Miami,French,33421,100513,8,Home,2022-10-13,Furnish Fine,2022,10,33.250425318118054
517830,All Ages,Brand Awareness,60 Days,Pinterest,0.08,15000.0,1.070696109383903,New York,Spanish,23094,76181,1,Health,2022-06-14,Elixir Essence,2022,6,30.314645384019638
982543,Women 25-34,Product Launch,30 Days,Pinterest,0.12,5122.91,1.0027721491892645,Los Angeles,Spanish,7702,26062,1,Home,2022-05-27,Living Luxe,2022,5,29.552605325761643
924027,Women 18-24,Product Launch,60 Days,Instagram,0.03,12686.43,1.05,Las Vegas,English,33573,100964,6,Fashion,2022-08-24,Vogue Visions,2022,8,33.252446416544515
998122,Men 18-24,Product Launch,45 Days,Pinterest,0.03,10604.13,0.559478935287415,Los Angeles,French,16442,54522,1,Fashion,2022-03-21,Glam Garments,2022,3,30.156634019294966
643719,Men 25-34,Brand Awareness,15 Days,Facebook,0.08,2340.42,6.85,Miami,French,5723,18472,5,Home,2022-02-25,Cozy Corners,2022,2,30.982026851450843
151034,Men 45-60,Product Launch,15 Days,Instagram,0.04,500.0,4.81,Los Angeles,English,1485,5919,8,Health,2022-02-17,Balance Beam,2022,2,25.0886974151039
712892,Men 45-60,Increase Sales,15 Days,Pinterest,0.12,734.48,1.3727789849863727,Austin,Spanish,1420,5608,1,Technology,2022-08-27,Quantum Quirks,2022,8,25.320970042796002
959834,All Ages,Market Expansion,15 Days,Instagram,0.04,3569.03,4.54,Austin,French,8874,27804,8,Home,2022-10-21,Hearth Harmony,2022,10,31.91627104013811
367588,Women 35-44,Brand Awareness,30 Days,Pinterest,0.12,4944.26,0.582716079564528,Las Vegas,French,7411,25114,1,Home,2022-04-02,Living Luxe,2022,4,29.509436967428528
725745,All Ages,Product Launch,45 Days,Pinterest,0.13,10186.1,0.6381277313022592,Austin,Spanish,15775,52346,1,Health,2022-02-28,Well Wish,2022,2,30.13601803385168
138598,Women 35-44,Increase Sales,30 Days,Twitter,0.13,4347.17,7.87,Austin,Spanish,10989,34071,1,Technology,2022-06-02,Code Crafters,2022,6,32.253235889759615
122776,Men 18-24,Brand Awareness,30 Days,Twitter,0.11,5370.81,6.99,Austin,English,13779,42334,5,Fashion,2022-11-07,Runway Rebels,2022,11,32.54830632588463
177784,Women 18-24,Product Launch,60 Days,Instagram,0.12,12457.77,0.61,Miami,English,32975,99193,3,Technology,2022-03-14,Cyber Circuit,2022,3,33.24327321484379
158123,Men 18-24,Brand Awareness,30 Days,Instagram,0.12,6952.72,3.13,Austin,Spanish,18069,55041,4,Fashion,2022-07-03,Silk & Style,2022,7,32.8282553005941
950804,All Ages,Increase Sales,45 Days,Instagram,0.07,11017.96,1.65,New York,French,29117,87766,2,Home,2022-01-31,Hearth Harmony,2022,1,33.17571724813709
183664,Men 35-44,Market Expansion,15 Days,Facebook,0.04,3846.74,1.49,Las Vegas,French,9621,30018,3,Health,2022-05-22,Fitness Front,2022,5,32.05076953827704
300094,Women 45-60,Brand Awareness,15 Days,Instagram,0.02,500.0,5.64,Miami,English,646,3432,3,Technology,2022-05-04,Quantum Quirks,2022,5,18.822843822843822
884239,All Ages,Product Launch,60 Days,Instagram,0.11,14432.85,2.79,Los Angeles,French,37515,112640,2,Food,2022-07-10,Bistro Bliss,2022,7,33.30522017045455
634872,Women 35-44,Increase Sales,60 Days,Twitter,0.05,11733.97,3.01,Austin,Spanish,31070,93549,8,Fashion,2022-10-21,Style Sphere,2022,10,33.212541021282966
976590,Men 25-34,Brand Awareness,15 Days,Pinterest,0.11,500.0,1.0510339103801918,Miami,English,724,3341,1,Technology,2022-02-09,Cyber Circuit,2022,2,21.67015863513918
817562,Men 35-44,Increase Sales,30 Days,Pinterest,0.02,7285.69,0.8025752138787519,Los Angeles,English,11140,37255,1,Home,2022-07-31,Domestic Dream,2022,7,29.902026573614283
711191,Women 35-44,Increase Sales,45 Days,Facebook,0.1,8207.18,0.94,Las Vegas,Spanish,21481,65148,2,Home,2022-11-07,Decor Dreams,2022,11,32.97261619696691
657455,Women 18-24,Market Expansion,45 Days,Instagram,0.14,9705.1,5.83,New York,French,25552,77205,1,Home,2022-07-14,Cozy Corners,2022,7,33.096302052975844
467162,Women 35-44,Increase Sales,30 Days,Pinterest,0.15,6593.68,0.7453760895043197,Austin,French,10038,33666,1,Health,2022-08-18,Well Wish,2022,8,29.816432008554628
963428,Men 45-60,Product Launch,30 Days,Facebook,0.03,4549.78,1.06,Los Angeles,French,11546,35719,5,Home,2022-09-15,Dwell Delight,2022,9,32.32453316162267
674281,Men 18-24,Brand Awareness,60 Days,Facebook,0.12,15000.0,4.3,Las Vegas,Spanish,39896,119692,5,Health,2022-09-13,Wellness Waves,2022,9,33.33221936303178
927432,Women 45-60,Market Expansion,30 Days,Pinterest,0.03,7432.46,0.287783094508862,Austin,French,11368,38000,1,Home,2022-11-29,Domestic Dream,2022,11,29.915789473684214
942541,Men 35-44,Product Launch,45 Days,Facebook,0.02,10805.95,0.48,New York,Spanish,28545,86070,9,Technology,2022-03-15,Code Crafters,2022,3,33.16486580690136
557432,Men 18-24,Product Launch,60 Days,Pinterest,0.08,15000.0,1.2494433730540035,Austin,English,22938,75672,1,Health,2022-11-27,Heal Hub,2022,11,30.312400888043133
918757,Women 35-44,Product Launch,45 Days,Instagram,0.07,10006.76,2.97,Los Angeles,English,26369,79626,10,Home,2022-02-15,Domestic Dream,2022,2,33.11606761610529
648754,Women 45-60,Brand Awareness,60 Days,Pinterest,0.08,13967.44,0.0482617611909271,Austin,French,21496,70974,1,Fashion,2022-01-04,Chic Couture,2022,1,30.287147406092373
415589,All Ages,Market Expansion,15 Days,Twitter,0.07,4104.54,4.51,Miami,English,10329,32114,10,Food,2022-11-22,Epicurean Edge,2022,11,32.163542380270286
422308,All Ages,Market Expansion,60 Days,Facebook,0.15,13891.41,2.44,New York,Spanish,36439,109455,7,Health,2022-10-27,Fitness Front,2022,10,33.2913069297885
389675,Women 25-34,Brand Awareness,60 Days,Instagram,0.07,15000.0,6.18,Los Angeles,French,38928,116824,5,Fashion,2022-02-12,Chic Couture,2022,2,33.32192015339314
355672,Men 45-60,Product Launch,60 Days,Twitter,0.04,11428.13,3.62,Miami,French,30245,91106,7,Fashion,2022-06-20,Fiber Fashion,2022,6,33.197594011371365
949057,Men 35-44,Market Expansion,45 Days,Instagram,0.04,9824.83,7.58,New York,English,25887,78199,3,Health,2022-01-19,Wellness Waves,2022,1,33.10400388751774
806168,Men 35-44,Increase Sales,45 Days,Instagram,0.1,10440.92,7.3,Las Vegas,French,27549,83121,8,Technology,2022-03-10,Giga Geeks,2022,3,33.143248998448044
756648,Men 25-34,Market Expansion,45 Days,Instagram,0.05,10491.12,6.42,Miami,Spanish,27692,83543,7,Food,2022-11-18,Nosh Nirvana,2022,11,33.147002142609196
513145,Men 45-60,Market Expansion,60 Days,Pinterest,0.05,11520.55,0.9026736815340082,Las Vegas,French,17912,59305,1,Food,2022-01-12,Bistro Bliss,2022,1,30.203186915099906
802101,Women 45-60,Product Launch,15 Days,Instagram,0.01,2972.18,2.28,Los Angeles,Spanish,7304,23154,4,Home,2022-06-06,Furnish Fine,2022,6,31.545305346808327
750895,All Ages,Product Launch,30 Days,Pinterest,0.07,7170.77,0.838324666612772,New York,French,10960,36671,1,Health,2022-07-31,Vital Vigor,2022,7,29.887376946360884
257446,All Ages,Market Expansion,30 Days,Pinterest,0.03,5237.16,0.285995621872161,New York,Spanish,7884,26653,1,Food,2022-09-19,Bistro Bliss,2022,9,29.580159831913853
106737,Men 35-44,Increase Sales,30 Days,Facebook,0.03,7556.31,4.86,Austin,Spanish,19698,59866,10,Technology,2022-10-07,Gadget Giants,2022,10,32.90348444860188
741246,Women 45-60,Brand Awareness,45 Days,Instagram,0.05,8844.86,6.0,New York,French,23210,70269,6,Fashion,2022-08-08,Fiber Fashion,2022,8,33.030212469225404
890144,Women 25-34,Product Launch,60 Days,Pinterest,0.08,12125.74,1.3084299700651367,New York,Spanish,18852,62366,1,Home,2022-12-04,Cozy Corners,2022,12,30.228008850976494
896698,Men 35-44,Market Expansion,15 Days,Twitter,0.11,2555.03,3.94,Las Vegas,English,6244,20015,9,Fashion,2022-07-09,Fiber Fashion,2022,7,31.19660254808893
852558,All Ages,Product Launch,30 Days,Instagram,0.1,5483.54,5.88,Los Angeles,English,14088,43250,3,Technology,2022-09-02,Giga Geeks,2022,9,32.573410404624276
328053,Women 35-44,Brand Awareness,30 Days,Instagram,0.06,6725.68,1.97,New York,Spanish,17448,53201,1,Fashion,2022-08-24,Runway Rebels,2022,8,32.796376007969776
764927,Women 45-60,Brand Awareness,60 Days,Instagram,0.02,15000.0,6.85,Las Vegas,French,38545,115692,7,Fashion,2022-02-11,Fiber Fashion,2022,2,33.316910417314936
177525,All Ages,Increase Sales,60 Days,Instagram,0.11,13222.58,5.54,Austin,English,34927,104974,2,Fashion,2022-06-13,Silk & Style,2022,6,33.27204831672604
232797,Men 45-60,Increase Sales,45 Days,Instagram,0.07,9907.53,0.32,Miami,English,26102,78836,3,Food,2022-07-03,Dine Divine,2022,7,33.10923943376123
295181,Women 35-44,Market Expansion,15 Days,Instagram,0.12,3116.94,2.02,Miami,English,7682,24276,3,Health,2022-05-23,Aura Align,2022,5,31.644422474872304
788992,Men 45-60,Brand Awareness,30 Days,Facebook,0.06,4612.32,6.29,Austin,English,11718,36228,6,Technology,2022-12-30,Code Crafters,2022,12,32.34514739980126
414555,Men 25-34,Increase Sales,60 Days,Facebook,0.14,11499.57,0.78,Austin,English,30437,91676,10,Health,2022-06-27,Aura Align,2022,6,33.20061957327981
260166,All Ages,Market Expansion,60 Days,Pinterest,0.06,12531.23,1.392441183990084,Austin,Spanish,19477,64403,1,Fashion,2022-05-08,Trend Tailors,2022,5,30.242380013353415
481767,Men 25-34,Brand Awareness,45 Days,Twitter,0.03,8704.95,7.9,New York,English,22840,69171,10,Home,2022-01-04,Hearth Harmony,2022,1,33.019618048025904
382206,Men 45-60,Market Expansion,30 Days,Instagram,0.11,4412.85,7.93,Los Angeles,English,11173,34613,4,Health,2022-11-02,Vital Vigor,2022,11,32.279779273683296
993578,Women 35-44,Market Expansion,45 Days,Twitter,0.04,8320.37,1.26,New York,French,21795,66078,5,Technology,2022-09-05,Innovate Infinity,2022,9,32.983746481431034
178030,Women 35-44,Market Expansion,60 Days,Facebook,0.15,11969.79,3.53,Los Angeles,English,31691,95390,3,Home,2022-10-29,Space Spruce,2022,10,33.222560016773244
811292,Men 25-34,Market Expansion,60 Days,Twitter,0.03,15000.0,3.34,Las Vegas,Spanish,39679,119051,2,Fashion,2022-07-10,Chic Couture,2022,7,33.32941344465817
288578,Men 25-34,Market Expansion,60 Days,Facebook,0.14,14512.49,2.27,New York,English,37657,113060,3,Fashion,2022-04-02,Runway Rebels,2022,4,33.30709357863081
370599,Women 45-60,Product Launch,60 Days,Facebook,0.04,14387.88,4.87,Los Angeles,Spanish,37432,112394,3,Fashion,2022-11-02,Glam Garments,2022,11,33.304268911151844
346716,Women 18-24,Increase Sales,60 Days,Instagram,0.1,13657.66,1.16,New York,English,35941,107978,4,Fashion,2022-03-26,Mode Maven,2022,3,33.28548408009039
733509,Women 25-34,Market Expansion,30 Days,Facebook,0.08,5214.83,3.99,Los Angeles,Spanish,13365,41107,10,Technology,2022-10-30,Code Crafters,2022,10,32.51271073053251
468836,Men 35-44,Brand Awareness,60 Days,Instagram,0.12,11758.23,0.74,Las Vegas,English,31139,93755,4,Fashion,2022-02-25,Glam Garments,2022,2,33.21316196469522
648528,Men 25-34,Market Expansion,45 Days,Instagram,0.08,10336.76,3.25,New York,Spanish,27266,82284,5,Home,2022-03-10,Domestic Dream,2022,3,33.13645423168538
799158,All Ages,Market Expansion,45 Days,Twitter,0.14,10160.5,5.69,Miami,French,26796,80890,1,Technology,2022-07-03,Quantum Quirks,2022,7,33.12646804302139
372198,Men 35-44,Product Launch,45 Days,Pinterest,0.06,11123.07,0.6828145472197844,New York,French,17275,57233,1,Fashion,2022-04-28,Mode Maven,2022,4,30.18363531529013
993456,Women 18-24,Increase Sales,15 Days,Twitter,0.13,2414.16,0.14,Los Angeles,Spanish,5899,18993,2,Health,2022-08-31,Balance Beam,2022,8,31.058811140946663
861720,Men 45-60,Product Launch,60 Days,Pinterest,0.09,13099.04,0.6363402586655582,Austin,Spanish,20334,67193,1,Food,2022-06-18,Bistro Bliss,2022,6,30.262080871519352
467074,Men 45-60,Market Expansion,30 Days,Pinterest,0.11,6369.48,0.836537193976071,Las Vegas,Spanish,9689,32532,1,Home,2022-03-03,Dwell Delight,2022,3,29.78298290913562
124829,Men 25-34,Product Launch,60 Days,Pinterest,0.02,12483.11,1.2262062287768905,Los Angeles,French,19405,64167,1,Fashion,2022-06-27,Vogue Visions,2022,6,30.241401343369645
783303,Women 25-34,Brand Awareness,60 Days,Facebook,0.08,13191.59,2.46,New York,Spanish,34852,104751,9,Health,2022-02-28,Fitness Front,2022,2,33.27128141974779
111361,Women 35-44,Market Expansion,60 Days,Facebook,0.11,13201.33,6.44,Las Vegas,Spanish,34875,104821,8,Home,2022-06-21,Hearth Harmony,2022,6,33.271004855897196
988079,Women 18-24,Product Launch,60 Days,Instagram,0.1,13665.75,2.82,Austin,Spanish,35956,108023,2,Fashion,2022-08-16,Glam Garments,2022,8,33.28550401303426
526360,Men 18-24,Brand Awareness,45 Days,Instagram,0.14,10733.86,1.89,Las Vegas,French,28351,85495,2,Food,2022-12-03,Bistro Bliss,2022,12,33.161003567460085
438454,Women 45-60,Product Launch,45 Days,Twitter,0.05,9770.66,3.05,Las Vegas,Spanish,25737,77752,2,Food,2022-11-16,Feast Flavors,2022,11,33.10139932091779
111728,Men 45-60,Product Launch,30 Days,Facebook,0.05,6578.45,7.98,Las Vegas,English,17049,52020,3,Home,2022-06-10,Furnish Fine,2022,6,32.773933102652826
921408,Men 18-24,Product Launch,45 Days,Facebook,0.09,9179.39,2.36,Los Angeles,Spanish,24115,72949,4,Food,2022-06-26,Bistro Bliss,2022,6,33.05734143031433
300207,Men 18-24,Brand Awareness,15 Days,Instagram,0.13,2033.03,1.16,Austin,English,4983,16278,6,Home,2022-01-29,Decor Dreams,2022,1,30.6118687799484
681113,Men 18-24,Market Expansion,45 Days,Twitter,0.13,9558.3,7.05,New York,French,25146,76002,2,Technology,2022-10-24,Cyber Circuit,2022,10,33.085971421804686
543855,All Ages,Increase Sales,45 Days,Facebook,0.05,10305.78,5.45,Las Vegas,French,27181,82031,5,Health,2022-05-23,Fitness Front,2022,5,33.13503431629506
586661,Men 35-44,Brand Awareness,30 Days,Twitter,0.07,7060.79,2.14,Miami,English,18362,55909,7,Technology,2022-08-01,Silicon Saga,2022,8,32.84265502870736
239598,Men 35-44,Market Expansion,15 Days,Pinterest,0.07,500.0,0.6434901492123623,New York,English,687,3218,1,Food,2022-09-25,Palate Paradise,2022,9,21.348663766314484
651019,Men 45-60,Product Launch,15 Days,Facebook,0.11,4059.54,6.55,Los Angeles,French,10201,31737,6,Health,2022-08-26,Heal Hub,2022,8,32.14229448278035
136550,Women 25-34,Brand Awareness,60 Days,Facebook,0.06,13600.5,1.55,New York,French,35816,107608,9,Home,2022-04-12,Hearth Harmony,2022,4,33.28377072336629
312354,Men 25-34,Market Expansion,15 Days,Pinterest,0.06,3543.23,0.2448837512280378,Las Vegas,English,5170,17817,1,Food,2022-12-07,Dine Divine,2022,12,29.017230734691584
808100,Women 18-24,Product Launch,15 Days,Instagram,0.11,500.0,3.36,New York,English,1437,5777,3,Health,2022-11-17,Pulse Point,2022,11,24.874502336853038
954858,Women 35-44,Product Launch,45 Days,Pinterest,0.14,7995.28,1.2494433730540035,Las Vegas,Spanish,12275,40951,1,Food,2022-03-19,Dine Divine,2022,3,29.974847989060095
253799,Men 18-24,Market Expansion,45 Days,Pinterest,0.13,9729.52,0.1018859402919573,Los Angeles,French,15047,49977,1,Food,2022-05-08,Palate Paradise,2022,5,30.10784961082098
317142,Men 25-34,Market Expansion,45 Days,Twitter,0.04,10246.2,4.71,Miami,English,27025,81568,2,Fashion,2022-05-27,Style Sphere,2022,5,33.13186543742644
425501,Men 35-44,Brand Awareness,45 Days,Facebook,0.07,9368.42,4.46,Austin,English,24612,74422,2,Health,2022-06-14,Well Wish,2022,6,33.07086614173229
658057,Men 25-34,Increase Sales,45 Days,Instagram,0.04,9615.74,1.2,Los Angeles,English,25301,76461,2,Home,2022-05-31,Furnish Fine,2022,5,33.09007206288173
186811,Men 18-24,Increase Sales,15 Days,Facebook,0.03,2435.56,6.58,New York,French,5950,19145,3,Home,2022-06-23,Homely Haven,2022,6,31.078610603290674
428217,Men 45-60,Market Expansion,60 Days,Pinterest,0.07,11775.65,0.2448837512280378,Miami,French,18316,60622,1,Home,2022-07-31,Living Luxe,2022,7,30.21345386163439
322829,Women 45-60,Product Launch,60 Days,Pinterest,0.03,12961.27,0.8544119203430811,Los Angeles,English,20131,66532,1,Fashion,2022-11-19,Fiber Fashion,2022,11,30.25762039319425
274808,Women 35-44,Increase Sales,30 Days,Pinterest,0.03,5759.82,1.3870787660799808,Austin,English,8714,29356,1,Home,2022-11-15,Nest Neat,2022,11,29.683880637689057
126628,All Ages,Market Expansion,45 Days,Instagram,0.08,10398.66,5.11,Los Angeles,French,27434,82781,9,Food,2022-08-18,Gastronomy Guild,2022,8,33.14045493531124
563345,Women 25-34,Market Expansion,30 Days,Instagram,0.15,4159.18,1.83,Austin,French,10481,32565,9,Food,2022-06-04,Gourmet Grove,2022,6,32.1848610471365
110149,Men 35-44,Increase Sales,30 Days,Instagram,0.09,4776.97,3.33,New York,French,12164,37550,2,Home,2022-09-08,Hearth Harmony,2022,9,32.39414114513981
998820,Men 45-60,Brand Awareness,30 Days,Facebook,0.15,6196.67,1.43,Miami,English,16027,48993,7,Home,2022-08-05,Living Luxe,2022,8,32.712836527667214
817320,Women 45-60,Market Expansion,15 Days,Facebook,0.12,500.0,4.68,Austin,Spanish,2019,7499,8,Fashion,2022-07-11,Fiber Fashion,2022,7,26.923589811974928
317540,Women 35-44,Product Launch,60 Days,Facebook,0.15,12845.46,3.96,New York,French,33988,102192,6,Food,2022-08-12,Palate Paradise,2022,8,33.258963519649285
147981,Men 25-34,Market Expansion,30 Days,Facebook,0.1,7668.17,0.04,Miami,Spanish,20001,60764,4,Food,2022-02-07,Palate Paradise,2022,2,32.91587123954973
233425,Men 45-60,Market Expansion,45 Days,Facebook,0.15,9662.87,1.11,Las Vegas,French,25434,76856,3,Home,2022-11-23,Dwell Delight,2022,11,33.09305714583117
783167,Men 45-60,Market Expansion,15 Days,Twitter,0.06,3085.12,7.67,Austin,French,7599,24028,3,Fashion,2022-01-26,Glam Garments,2022,1,31.625603462626934
440144,Women 25-34,Market Expansion,15 Days,Facebook,0.07,1393.04,0.34,Las Vegas,Spanish,3591,12157,9,Fashion,2022-12-16,Mode Maven,2022,12,29.53853746812536
384826,Women 45-60,Market Expansion,45 Days,Instagram,0.03,9811.17,1.52,Las Vegas,French,25850,78088,4,Health,2022-07-23,Vigor Valley,2022,7,33.10367790185432
899698,Women 25-34,Increase Sales,60 Days,Pinterest,0.01,15000.0,0.6148905870251462,Miami,English,23025,75956,1,Technology,2022-01-05,Gadget Giants,2022,1,30.313602612038547
992980,Men 25-34,Market Expansion,15 Days,Pinterest,0.13,500.0,1.3030675521550337,Las Vegas,English,516,2663,1,Food,2022-11-10,Dine Divine,2022,11,19.376642883965452
